id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,Fiction
PG208,Daisy Miller: A Study,"James, Henry",1843.0,1916.0,['en'],524.0,"{'Europe -- Fiction', 'Americans -- Europe -- Fiction', 'Psychological fiction', 'Young women -- Fiction'}",Text,1
PG209,The Turn of the Screw,"James, Henry",1843.0,1916.0,['en'],2054.0,"{'Ghost stories', 'Governesses -- Fiction', 'Children -- Fiction', 'England -- Fiction', 'Psychological fiction'}",Text,1
PG210,An International Episode,"James, Henry",1843.0,1916.0,['en'],20.0,"{'Manners and customs -- Fiction', 'Americans -- England -- Fiction', 'London (England) -- Social life and customs -- Fiction', 'British -- United States -- Fiction', 'New York (State) -- Social life and customs -- Fiction'}",Text,1
PG211,The Aspern Papers,"James, Henry",1843.0,1916.0,['en'],207.0,"{'Poets -- Fiction', 'Manuscripts -- Collectors and collecting -- Fiction', 'Venice (Italy) -- Fiction', 'Man-woman relationships -- Fiction', 'Psychological fiction'}",Text,1
PG215,The Call of the Wild,"London, Jack",1876.0,1916.0,['en'],2940.0,"{'Animal welfare -- Fiction', 'Feral dogs -- Fiction', 'Pet theft -- Fiction', 'Dogs -- Fiction', 'Nature stories', 'Adventure stories', 'Klondike River Valley (Yukon) -- Fiction', 'Sled dogs -- Fiction'}",Text,1
PG217,Sons and Lovers,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],533.0,"{'Young men -- Fiction', 'Bildungsromans', 'Domestic fiction', 'Autobiographical fiction', 'England -- Fiction', 'Working class families -- Fiction'}",Text,1
PG219,Heart of Darkness,"Conrad, Joseph",1857.0,1924.0,['en'],10267.0,"{'Europeans -- Africa -- Fiction', 'Africa -- Fiction', 'Trading posts -- Fiction', 'Psychological fiction', 'Imperialism -- Fiction', 'Degeneration -- Fiction'}",Text,1
PG220,The Secret Sharer,"Conrad, Joseph",1857.0,1924.0,['en'],316.0,"{'Psychological fiction', 'Ship captains -- Fiction', 'Sea stories', 'Fugitives from justice -- Fiction'}",Text,1
PG221,The Return of Sherlock Holmes,"Doyle, Arthur Conan",1859.0,1930.0,['en'],380.0,"{'Holmes, Sherlock (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Private investigators -- England -- Fiction'}",Text,1
PG222,The Moon and Sixpence,"Maugham, W. Somerset (William Somerset)",1874.0,1965.0,['en'],654.0,"{'Painters -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Tahiti (French Polynesia : Island) -- Fiction'}",Text,1
PG223,The Wisdom of Father Brown,"Chesterton, G. K. (Gilbert Keith)",1874.0,1936.0,['en'],457.0,"{'Brown, Father (Fictitious character) -- Fiction', 'Catholics -- Fiction', 'England -- Fiction', 'Detective and mystery stories, English', 'Clergy -- Fiction'}",Text,1
PG224,A Pair of Blue Eyes,"Hardy, Thomas",1840.0,1928.0,['en'],237.0,"{'Separation (Psychology) -- Fiction', 'Wessex (England) -- Fiction', 'Elopement -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Didactic fiction'}",Text,1
PG233,Sister Carrie: A Novel,"Dreiser, Theodore",1871.0,1945.0,['en'],295.0,"{'Mistresses -- Fiction', 'Didactic fiction', 'Chicago (Ill.) -- Fiction', 'New York (N.Y.) -- Fiction', 'Young women -- Fiction'}",Text,1
PG236,The Jungle Book,"Kipling, Rudyard",1865.0,1936.0,['en'],2053.0,"{'Mowgli (Fictitious character) -- Fiction', 'Feral children -- Fiction', 'India -- Fiction', 'Short stories', 'Animals -- Fiction', 'Adventure stories, English', 'Jungle animals -- Fiction', 'Jungles -- Fiction'}",Text,1
PG238,Dear Enemy,"Webster, Jean",1876.0,1916.0,['en'],198.0,{'Orphans -- Fiction'},Text,1
PG240,Stories from the Old Attic,"Harris, Robert A., Ph.D.",1950.0,,['en'],11.0,"{'Short stories', 'Fables', 'Fiction'}",Text,1
PG241,"Clotelle; Or, The Colored Heroine, a tale of the Southern States; Or, The President's Daughter","Brown, William Wells",,1884.0,['en'],52.0,"{'Children of presidents -- Fiction', 'African American women -- Fiction', 'Domestic fiction', 'Jefferson, Thomas, 1743-1826 -- Relations with women -- Fiction', 'African American families -- Fiction', 'Women slaves -- Fiction', 'Illegitimate children -- Fiction'}",Text,1
PG242,My Antonia,"Cather, Willa",1873.0,1947.0,['en'],847.0,"{'Domestic fiction', 'Women immigrants -- Fiction', 'Women pioneers -- Fiction', 'Frontier and pioneer life -- Nebraska -- Fiction', 'Friendship -- Fiction', 'Farm life -- Fiction', 'Married women -- Fiction', ""Farmers' spouses -- Fiction"", 'Western stories', 'Czech Americans -- Fiction', 'Nebraska -- Fiction'}",Text,1
PG244,A Study in Scarlet,"Doyle, Arthur Conan",1859.0,1930.0,['en'],4860.0,"{'Detective and mystery stories', 'Holmes, Sherlock (Fictitious character) -- Fiction', 'England -- Fiction', 'Private investigators -- England -- Fiction'}",Text,1
PG267,The Touchstone,"Wharton, Edith",1862.0,1937.0,['en'],45.0,"{'Married people -- Fiction', 'Rejection (Psychology) -- Fiction', 'Love-letters -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Women novelists -- Fiction', 'Psychological fiction'}",Text,1
PG268,The Octopus : A Story of California,"Norris, Frank",1870.0,1902.0,['en'],101.0,"{'Mussel Slough Tragedy, 1880 -- Fiction', 'San Joaquin Valley (Calif.) -- Fiction', 'Wheat farmers -- Fiction', 'Farm life -- Fiction', 'Farmers -- Fiction', 'Didactic fiction', 'California -- Fiction', 'Railroad stories'}",Text,1
PG269,Beasts and Super-Beasts,Saki,1870.0,1916.0,['en'],231.0,"{'Supernatural -- Fiction', 'Short stories, English', 'Humorous stories'}",Text,1
PG270,Dream Days,"Grahame, Kenneth",1859.0,1932.0,['en'],31.0,"{'Country life -- Fiction', 'England -- Fiction', 'Brothers and sisters -- Fiction'}",Text,1
PG283,The Reef,"Wharton, Edith",1862.0,1937.0,['en'],49.0,"{'Domestic fiction', 'France -- Fiction', 'Love stories', 'Man-woman relationships -- Fiction', 'Americans -- France -- Fiction'}",Text,1
PG284,The House of Mirth,"Wharton, Edith",1862.0,1937.0,['en'],925.0,"{'Social classes -- Fiction', 'Single women -- Fiction', 'Psychological fiction', 'New York (N.Y.) -- Fiction'}",Text,1
PG285,The Lost Continent,"Hyne, Charles John Cutcliffe Wright",1866.0,1944.0,['en'],85.0,"{'Atlantis (Legendary place) -- Fiction', 'Lost continents -- Fiction', 'Fantasy fiction', 'Science fiction'}",Text,1
PG286,Laddie: A True Blue Story,"Stratton-Porter, Gene",1863.0,1924.0,['en'],70.0,"{'Indiana -- Fiction', 'Didactic fiction'}",Text,1
PG287,Remember the Alamo,"Barr, Amelia E.",1831.0,1919.0,['en'],36.0,"{'Western stories', 'Alamo (San Antonio, Tex.) -- Siege, 1836 -- Fiction', 'Texas -- History -- Revolution, 1835-1836 -- Fiction', 'War stories'}",Text,1
PG289,The Wind in the Willows,"Grahame, Kenneth",1859.0,1932.0,['en'],1431.0,"{'River life -- Fiction', 'Humorous stories', 'Friendship -- Fiction', 'Animals -- Fiction', 'Country life -- Fiction', 'England -- Fiction', 'Pastoral fiction', 'Fantasy fiction'}",Text,1
PG291,The Golden Age,"Grahame, Kenneth",1859.0,1932.0,['en'],62.0,"{'Bildungsromans', 'Country life -- Fiction', 'England -- Fiction', 'Pastoral fiction', 'Brothers and sisters -- Fiction'}",Text,1
PG292,"Beauty and the Beast, and Tales of Home","Taylor, Bayard",1825.0,1878.0,['en'],41.0,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",Text,1
PG293,Paul Prescott's Charge,"Alger, Horatio, Jr.",1832.0,1899.0,['en'],29.0,"{'Conduct of life -- Fiction', 'Runaway teenagers -- Fiction', 'New York (N.Y.) -- History -- 19th century -- Fiction', 'Orphans -- Fiction'}",Text,1
PG294,"The Captain of the Polestar, and Other Tales","Doyle, Arthur Conan",1859.0,1930.0,['en'],135.0,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Short stories, English'}",Text,1
PG295,The Early Short Fiction of Edith Wharton — Part 1,"Wharton, Edith",1862.0,1937.0,['en'],54.0,"{'Fiction', 'Short stories, American'}",Text,1
PG297,The Flirt,"Tarkington, Booth",1869.0,1946.0,['en'],48.0,"{'Forgery -- Fiction', 'Young women -- Fiction', 'Swindlers and swindling -- Fiction', 'Courtship -- Fiction'}",Text,1
PG298,The Market-Place,"Frederic, Harold",1856.0,1898.0,['en'],43.0,"{'Capitalists and financiers -- Fiction', 'Nobility -- Fiction', 'Stock exchanges -- Fiction', 'England -- Fiction', 'Swindlers and swindling -- Fiction', 'Jews -- Fiction'}",Text,1
PG299,Tales from Two Hemispheres,"Boyesen, Hjalmar Hjorth",1848.0,1895.0,['en'],12.0,"{'Norwegian Americans -- Fiction', 'Short stories'}",Text,1
PG305,The Count's Millions,"Gaboriau, Emile",1832.0,1873.0,['en'],76.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG306,The Early Short Fiction of Edith Wharton — Part 2,"Wharton, Edith",1862.0,1937.0,['en'],33.0,"{'Fiction', 'Short stories, American'}",Text,1
PG307,"Three Elephant Power, and Other Stories","Paterson, A. B. (Andrew Barton)",1864.0,1941.0,['en'],22.0,"{'Short stories, Australian', 'Australia -- Social life and customs -- Fiction', 'Frontier and pioneer life -- Australia -- Fiction'}",Text,1
PG308,Three Men in a Boat,"Jerome, Jerome K. (Jerome Klapka)",1859.0,1927.0,['en'],3087.0,"{'Humorous stories, English', 'Boats and boating -- England -- Thames River -- Fiction', 'Male friendship -- Fiction', 'Young men -- Travel -- England -- Thames River -- Fiction', 'Dogs -- Fiction', 'Thames River (England) -- Fiction'}",Text,1
PG310,Before Adam,"London, Jack",1876.0,1916.0,['en'],96.0,"{'Prehistoric peoples -- Fiction', 'Fantasy fiction', 'Dreams -- Fiction'}",Text,1
PG311,Bunner Sisters,"Wharton, Edith",1862.0,1937.0,['en'],85.0,{'New York (N.Y.) -- Social life and customs -- 19th century -- Fiction'},Text,1
PG320,Vida De Lazarillo De Tormes Y De Sus Fortunas Y Adversidades,Anonymous,,,['es'],159.0,"{'Spain -- Social conditions -- 16th century -- Fiction', 'Picaresque literature, Spanish', 'Spanish fiction'}",Text,1
PG321,Moran of the Lady Letty,"Norris, Frank",1870.0,1902.0,['en'],25.0,"{'California -- Fiction', 'Sea stories', 'Adventure stories'}",Text,1
PG322,St. Ives: Being the Adventures of a French Prisoner in England,"Stevenson, Robert Louis",1850.0,1894.0,['en'],42.0,"{'French -- England -- Fiction', 'Prisoners of war -- Fiction'}",Text,1
PG324,A Knight of the Cumberland,"Fox, John",1863.0,1919.0,['en'],19.0,"{'Kentucky -- Fiction', 'Country life -- Fiction', 'Historical fiction'}",Text,1
PG327,The Princess Aline,"Davis, Richard Harding",1864.0,1916.0,['en'],20.0,"{'Princesses -- Fiction', 'Young men -- Fiction'}",Text,1
PG329,Island Nights' Entertainments,"Stevenson, Robert Louis",1850.0,1894.0,['en'],84.0,"{'Short stories', 'Islands of the Pacific -- Fiction'}",Text,1
PG330,Where There's a Will,"Rinehart, Mary Roberts",1876.0,1958.0,['en'],46.0,"{'Detective and mystery stories', 'Love stories', 'Humorous stories', 'Health resorts -- Fiction', 'Impersonation -- Fiction', 'Man-woman relationships -- Fiction'}",Text,1
PG331,The Mucker,"Burroughs, Edgar Rice",1875.0,1950.0,['en'],112.0,"{'Fiction', 'Adventure stories'}",Text,1
PG332,The Burial of the Guns,"Page, Thomas Nelson",1853.0,1922.0,['en'],30.0,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",Text,1
PG334,Episodes in Van Bibber's Life,"Davis, Richard Harding",1864.0,1916.0,['en'],5.0,"{'Fiction', 'Short stories, American'}",Text,1
PG335,Frances Waldeaux: A Novel,"Davis, Rebecca Harding",1831.0,1910.0,['en'],12.0,{'Voyages and travels -- Fiction'},Text,1
PG339,Old Indian Days,"Eastman, Charles Alexander",1858.0,1939.0,['en'],64.0,"{'Dakota Indians -- Fiction', 'Indians of North America -- Fiction'}",Text,1
PG343,Fables,"Stevenson, Robert Louis",1850.0,1894.0,['en'],54.0,"{'Fables, Scottish', 'Short stories', 'Fiction'}",Text,1
PG344,"The Merry Men, and Other Tales and Fables","Stevenson, Robert Louis",1850.0,1894.0,['en'],74.0,"{'Boys -- Fiction', 'Paranormal fiction', 'Great Britain -- History -- 19th century -- Fiction', 'Treasure troves -- Fiction'}",Text,1
PG345,Dracula,"Stoker, Bram",1847.0,1912.0,['en'],11695.0,"{'Dracula, Count (Fictitious character) -- Fiction', 'Transylvania (Romania) -- Fiction', 'Horror tales', 'Epistolary fiction', 'Whitby (England) -- Fiction', 'Vampires -- Fiction', 'Gothic fiction (Literary genre)'}",Text,1
PG346,"The Troll Garden, and Selected Stories","Cather, Willa",1873.0,1947.0,['en'],140.0,"{'United States -- Social life and customs -- Fiction', 'Short stories', 'Man-woman relationships -- Fiction', 'Nebraska -- Social life and customs -- Fiction'}",Text,1
PG347,The Saga of Grettir the Strong: Grettir's Saga,Unknown,,,['en'],60.0,"{'Sagas -- Translations into English', 'Vikings -- Fiction', 'Grettir Ásmundarson, 996-1031 -- Fiction'}",Text,1
PG349,The Harvester,"Stratton-Porter, Gene",1863.0,1924.0,['en'],119.0,"{'Herbalists -- Fiction', 'Didactic fiction', 'Indiana -- Fiction'}",Text,1
PG350,Fanny Herself,"Ferber, Edna",1885.0,1968.0,['en'],36.0,"{'Jewish fiction', 'Bildungsromans', 'Domestic fiction', 'Autobiographical fiction', 'Mothers and daughters -- Fiction', 'Jewish families -- Fiction', 'Jewish girls -- Fiction', 'Wisconsin -- Fiction'}",Text,1
PG351,Of Human Bondage,"Maugham, W. Somerset (William Somerset)",1874.0,1965.0,['en'],715.0,"{'Physicians -- Fiction', 'Bildungsromans', 'Artists -- Fiction', 'People with disabilities -- Fiction', 'Orphans -- Fiction'}",Text,1
PG352,Buttered Side Down: Stories,"Ferber, Edna",1885.0,1968.0,['en'],48.0,"{'Short stories', 'United States -- Social life and customs -- 20th century -- Fiction'}",Text,1
PG355,The Parasite: A Story,"Doyle, Arthur Conan",1859.0,1930.0,['en'],85.0,"{'Horror tales', 'Mesmerism -- Fiction'}",Text,1
PG356,Beyond the City,"Doyle, Arthur Conan",1859.0,1930.0,['en'],65.0,{'Suburbs -- Great Britain -- Fiction'},Text,1
PG357,"A Dream of John Ball; and, A King's Lesson","Morris, William",1834.0,1896.0,['en'],13.0,"{'Historical fiction', ""Tyler's Insurrection, 1381 -- Fiction"", 'Peasant uprisings -- Fiction', 'Matthias I, King of Hungary, 1443-1490 -- Fiction', 'Ball, John, -1381 -- Fiction'}",Text,1
PG358,The Scarlet Car,"Davis, Richard Harding",1864.0,1916.0,['en'],17.0,"{'Automobile driving -- Fiction', 'Love stories', 'Humorous stories', 'Automobiles -- Fiction'}",Text,1
PG361,Miss Billy — Married,"Porter, Eleanor H. (Eleanor Hodgman)",1868.0,1920.0,['en'],38.0,"{'Domestic fiction', 'Married women -- Fiction', 'Marriage -- Fiction'}",Text,1
PG362,Miss Billy's Decision,"Porter, Eleanor H. (Eleanor Hodgman)",1868.0,1920.0,['en'],45.0,"{'Man-woman relationships -- Fiction', 'Love stories'}",Text,1
PG364,The Mad King,"Burroughs, Edgar Rice",1875.0,1950.0,['en'],110.0,"{'Mistaken identity -- Fiction', 'Impostors and imposture -- Fiction', 'Adventure stories', 'Kings and rulers -- Fiction', 'Fantasy fiction'}",Text,1
PG366,Bab: A Sub-Deb,"Rinehart, Mary Roberts",1876.0,1958.0,['en'],28.0,{'Debutantes -- Fiction'},Text,1
PG367,The Country of the Pointed Firs,"Jewett, Sarah Orne",1849.0,1909.0,['en'],196.0,"{'Summer resorts -- Fiction', 'Women authors -- Fiction', 'Maine -- Fiction', 'Country life -- Fiction', 'Authorship -- Fiction', 'Seaside resorts -- Fiction', 'Pastoral fiction', 'Psychological fiction'}",Text,1
PG369,The Outlaw of Torn,"Burroughs, Edgar Rice",1875.0,1950.0,['en'],144.0,"{'Great Britain -- History -- Henry III, 1216-1272 -- Fiction', 'Outlaws -- Fiction', 'Historical fiction'}",Text,1
PG370,The Fortunes and Misfortunes of the Famous Moll Flanders,"Defoe, Daniel",,1731.0,['en'],543.0,"{'Women -- England -- Fiction', 'Repentance -- Fiction', 'Picaresque literature', 'London (England) -- Fiction', 'Prostitutes -- Fiction', 'Criminals -- Fiction', 'Children of prisoners -- Fiction', 'British -- Virginia -- Fiction', 'Adventure stories', 'Virginia -- Fiction'}",Text,1
PG372,"Prince Otto, a Romance","Stevenson, Robert Louis",1850.0,1894.0,['en'],31.0,"{'Man-woman relationships -- Fiction', 'Nobility -- Fiction'}",Text,1
PG375,An Occurrence at Owl Creek Bridge,"Bierce, Ambrose",1842.0,1913.0,['en'],2114.0,"{'Prisoners -- Fiction', 'Short stories', 'United States -- History -- Civil War, 1861-1865 -- Fiction'}",Text,1
PG376,A Journal of the Plague Year: Written by a Citizen Who Continued All the While in London,"Defoe, Daniel",,1731.0,['en'],423.0,"{'London (England) -- History -- 17th century -- Fiction', 'Great Fire, London, England, 1666 -- Fiction', 'Plague -- Fiction', 'Historical fiction'}",Text,1
PG378,The White Knight: Tirant Lo Blanc,"Martorell, Joanot",,1468.0,['en'],136.0,"{'Knights and knighthood -- Fiction', 'Adventure and adventurers -- Fiction', 'Adventure stories'}",Text,1
PG380,Weir of Hermiston: An Unfinished Romance,"Stevenson, Robert Louis",1850.0,1894.0,['en'],26.0,"{'Fathers and sons -- Fiction', 'Young men -- Fiction', 'Domestic fiction', 'Judges -- Fiction', 'Scotland -- Fiction', 'Country life -- Fiction'}",Text,1
PG384,The Lost Prince,"Burnett, Frances Hodgson",1849.0,1924.0,['en'],128.0,"{'Fathers and sons -- Fiction', 'Refugees -- Fiction', 'People with disabilities -- Fiction', 'Princes -- Fiction'}",Text,1
PG385,"The Redheaded Outfield, and Other Baseball Stories","Grey, Zane",1872.0,1939.0,['en'],50.0,"{'Baseball stories, American', 'Short stories', 'Fiction'}",Text,1
PG388,The Crossing,"Churchill, Winston",1871.0,1947.0,['en'],130.0,"{'Louisiana -- Fiction', 'Kentucky -- Fiction', 'Northwest, Old -- History -- Revolution, 1775-1783 -- Fiction', 'Clark, George Rogers, 1752-1818 -- Fiction', 'Frontier and pioneer life -- Fiction', 'Historical fiction'}",Text,1
PG393,The Blue Lagoon: A Romance,"Stacpoole, H. De Vere (Henry De Vere)",1863.0,1951.0,['en'],171.0,"{'Islands -- Fiction', 'Shipwrecks -- Fiction', 'Bildungsromans', 'Love stories', 'Cousins -- Fiction', 'Adventure stories', 'Castaways -- Fiction'}",Text,1
PG394,Cranford,"Gaskell, Elizabeth Cleghorn",1810.0,1865.0,['en'],259.0,"{'Female friendship -- Fiction', 'Sisters -- Fiction', 'Villages -- Fiction', 'Older women -- Fiction', 'England -- Fiction', 'Pastoral fiction'}",Text,1
PG395,"The Holy War, Made by King Shaddai Upon Diabolus, for the Regaining of the Metropolis of the World; Or, The Losing and Taking Again of the Town of Mansoul","Bunyan, John",1628.0,1688.0,['en'],103.0,"{'Soul', 'Christian fiction', 'Spiritual warfare -- Fiction'}",Text,1
PG396,"The Lady, or the Tiger?","Stockton, Frank Richard",1834.0,1902.0,['en'],238.0,"{'Short stories', 'Choice -- Fiction'}",Text,1
PG401,Blix,"Norris, Frank",1870.0,1902.0,['en'],24.0,"{'San Francisco (Calif.) -- Fiction', 'Manners and customs -- Fiction', 'Courtship -- Fiction', 'Man-woman relationships -- Fiction', 'California -- Fiction', 'Rich people -- Fiction', 'Journalists -- Fiction'}",Text,1
PG402,Penrod,"Tarkington, Booth",1869.0,1946.0,['en'],119.0,"{'Boys -- Fiction', 'Humorous stories', 'Bildungsromans', 'Middle West -- Fiction'}",Text,1
PG403,Soldiers of Fortune,"Davis, Richard Harding",1864.0,1916.0,['en'],157.0,"{'Mining engineers -- Fiction', 'Political fiction', 'Americans -- South America -- Fiction', 'Mines and mineral resources -- Fiction', 'South America -- Fiction', 'Love stories', 'Triangles (Interpersonal relations) -- Fiction', 'Revolutions -- Fiction', 'Adventure stories', 'Soldiers of fortune -- Fiction'}",Text,1
PG407,The Reporter Who Made Himself King,"Davis, Richard Harding",1864.0,1916.0,['en'],6.0,"{'Short stories', 'Journalists -- 19th century -- Fiction'}",Text,1
PG410,Hell Fer Sartain and Other Stories,"Fox, John",1863.0,1919.0,['en'],8.0,"{'Short stories', 'Cumberland Mountains -- Fiction', 'Kentucky -- Social life and customs -- Fiction', 'Mountain life -- Fiction'}",Text,1
PG411,The King's Jackal,"Davis, Richard Harding",1864.0,1916.0,['en'],8.0,{'Kings and rulers -- Fiction'},Text,1
PG416,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life","Anderson, Sherwood",1876.0,1941.0,['en'],249.0,"{'Pastoral fiction', 'City and town life -- Fiction', 'Ohio -- Social life and customs -- Fiction'}",Text,1
